fk_modul_id;Artengruppe;BV_Art;Fokus;Sphaere;Biol_Fokus_f;Sphaere_f;Progrshort
6ddb0809-9e9a-4613-85f6-3ef26da41128;Andere Wirbellose;Artvorkommen;Habitate & Artengruppen;terrestrisch;Habitate & Artengruppen;terrestrisch;FFH
6ddb0809-9e9a-4613-85f6-3ef26da41128;Säugetiere;Artvorkommen;Habitate & Artengruppen;limnisch;Habitate & Artengruppen;limnisch;FFH
6ddb0809-9e9a-4613-85f6-3ef26da41128;Säugetiere;Artvorkommen;Habitate & Artengruppen;marin;Habitate & Artengruppen;marin;FFH
6ddb0809-9e9a-4613-85f6-3ef26da41128;Säugetiere;Artvorkommen;Habitate & Artengruppen;terrestrisch;Habitate & Artengruppen;terrestrisch;FFH
6ddb0809-9e9a-4613-85f6-3ef26da41128;Spinnen;Artvorkommen;Habitate & Artengruppen;limnisch;Habitate & Artengruppen;limnisch;FFH
6ddb0809-9e9a-4613-85f6-3ef26da41128;Spinnen;Artvorkommen;Habitate & Artengruppen;marin;Habitate & Artengruppen;marin;FFH
6ddb0809-9e9a-4613-85f6-3ef26da41128;Spinnen;Artvorkommen;Habitate & Artengruppen;terrestrisch;Habitate & Artengruppen;terrestrisch;FFH
6ddb0809-9e9a-4613-85f6-3ef26da41128;Amphibien/Reptilien;Artvorkommen;Habitate & Artengruppen;limnisch;Habitate & Artengruppen;limnisch;FFH
6ddb0809-9e9a-4613-85f6-3ef26da41128;Amphibien/Reptilien;Artvorkommen;Habitate & Artengruppen;marin;Habitate & Artengruppen;marin;FFH
6ddb0809-9e9a-4613-85f6-3ef26da41128;Amphibien/Reptilien;Artvorkommen;Habitate & Artengruppen;terrestrisch;Habitate & Artengruppen;terrestrisch;FFH
7134343f-00a7-4c8e-9847-69aed6754a37;Fische;Artvorkommen;Habitate & Artengruppen;marin;Habitate & Artengruppen;marin;WRRL
7134343f-00a7-4c8e-9847-69aed6754a37;Algen;Artvorkommen;Habitate & Artengruppen;marin;Habitate & Artengruppen;marin;WRRL
7134343f-00a7-4c8e-9847-69aed6754a37;Mikroorganismen;Artvorkommen;Habitate & Artengruppen;marin;Habitate & Artengruppen;marin;WRRL
7134343f-00a7-4c8e-9847-69aed6754a37;Gefäßpflanzen und Farne;Artvorkommen;Habitate & Artengruppen;marin;Habitate & Artengruppen;marin;WRRL
7134343f-00a7-4c8e-9847-69aed6754a37;Krebstiere;Artvorkommen;Habitate & Artengruppen;marin;Habitate & Artengruppen;marin;WRRL
7134343f-00a7-4c8e-9847-69aed6754a37;Mollusken;Artvorkommen;Habitate & Artengruppen;marin;Habitate & Artengruppen;marin;WRRL
7134343f-00a7-4c8e-9847-69aed6754a37;Andere Wirbellose;Artvorkommen;Habitate & Artengruppen;marin;Habitate & Artengruppen;marin;WRRL
71b77839-e8b0-4f5b-a0fb-73a5d18fcc4b;Vögel;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;Vogelmonitoring
71b77839-e8b0-4f5b-a0fb-73a5d18fcc4b;Vögel;Artvorkommen;Artengruppen;limnisch;Artengruppen;limnisch;Vogelmonitoring
71b77839-e8b0-4f5b-a0fb-73a5d18fcc4b;Vögel;Artvorkommen;Artengruppen;marin;Artengruppen;marin;Vogelmonitoring
71c7d23d-495e-40c6-8e59-daede63f4476;Vögel;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;Vogelmonitoring
71d6622d-ca1a-4856-be02-71d8b9ee6168;Gefäßpflanzen und Farne;Phänologie;Artengruppen;terrestrisch;Artengruppen;terrestrisch;GenMon
74175851-cff6-433d-ae3a-29193e853a4e;Gefäßpflanzen und Farne;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;ForUmMon
74d5ca9d-bc79-4c10-9788-dc7323999f41;Vögel;Phänologie;Artengruppen;terrestrisch;Artengruppen;terrestrisch;BLMP
77c32581-cd66-40d1-9c53-e46db66441d4;Regenwürmer;Artvorkommen;Artengruppen;edaphisch;Artengruppen;edaphisch;BDF
7852aeaf-3996-497b-a2db-ac185d941b44;Gefäßpflanzen und Farne;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;BDF
79ec11c2-ee6e-4910-abb8-4d83c128381e;Andere Wirbellose;Artenhäufigkeiten;Artengruppen;terrestrisch;Artengruppen;terrestrisch;MonViA
7b155d93-6522-43b3-93f3-2f6ec883155b;Gefäßpflanzen und Farne;Artvorkommen;Habitate;marin;Habitate;marin;TMAP
7b7af96a-f65a-49b6-920b-815208d9b49e;Säugetiere;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;WILD
7de11d6b-8b89-4647-a842-d567e0144336;Fische;Artvorkommen;Habitate & Artengruppen;limnisch;Habitate & Artengruppen;limnisch;WRRL
81af308b-a8be-433d-83f5-a5663b6ac789;Gefäßpflanzen und Farne;Artvorkommen;Habitate & Artengruppen;terrestrisch;Habitate & Artengruppen;terrestrisch;NaBioWald
850aa3ba-da7a-4a2d-860a-9d0dc183e906;Vögel;Abundanz der Gemeinschaft;Artengruppen;terrestrisch;Artengruppen;terrestrisch;Vogelmonitoring
850aa3ba-da7a-4a2d-860a-9d0dc183e906;Vögel;Abundanz der Gemeinschaft;Artengruppen;marin;Artengruppen;marin;Vogelmonitoring
850aa3ba-da7a-4a2d-860a-9d0dc183e906;Vögel;Abundanz der Gemeinschaft;Artengruppen;limnisch;Artengruppen;limnisch;Vogelmonitoring
865dd6f2-7664-4cc4-b239-d9fc97273848;Säugetiere;Artenhäufigkeiten;Artengruppen;terrestrisch;Artengruppen;terrestrisch;SCALP
88d290a1-7466-4e93-84bb-8de057cde221;Gefäßpflanzen und Farne;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;BDF
88d290a1-7466-4e93-84bb-8de057cde221;Moose und Flechten;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;BDF
89493266-16b5-41b2-b2db-8a730e315c54;Säugetiere;Artvorkommen;Artengruppen;marin;Artengruppen;marin;TMAP
899eaa3a-b8ba-47de-bbd4-0a154b53a88d;Vögel;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;TMAP
8b0c08ef-c5a1-4e34-a04e-576942562a44;Mikroorganismen;Abundanz der Gemeinschaft;Keiner;edaphisch;Keiner;edaphisch;BDF
8e1cfb5a-06a8-453c-a839-e3b97fb6ddd6;Regenwürmer;Artvorkommen;Artengruppen;edaphisch;Artengruppen;edaphisch;BDF
8e1cfb5a-06a8-453c-a839-e3b97fb6ddd6;Andere Wirbellose;Artvorkommen;Artengruppen;edaphisch;Artengruppen;edaphisch;BDF
8f6bf7e1-a0ec-4529-9432-65cb2128d6d1;Vögel;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;Vogelmonitoring
90caef7e-320d-404f-82ff-2bd19ac830c6;Vögel;Morphologie;Artengruppen;terrestrisch;Artengruppen;terrestrisch;Vogelmonitoring
90caef7e-320d-404f-82ff-2bd19ac830c6;Vögel;Morphologie;Artengruppen;limnisch;Artengruppen;limnisch;Vogelmonitoring
90caef7e-320d-404f-82ff-2bd19ac830c6;Vögel;Morphologie;Artengruppen;marin;Artengruppen;marin;Vogelmonitoring
9129cc95-d4e8-4c59-80d3-8ae80b0d29f4;Schmetterlinge;Artvorkommen;Habitate & Artengruppen;terrestrisch;Habitate & Artengruppen;terrestrisch;FFH
9129cc95-d4e8-4c59-80d3-8ae80b0d29f4;Schmetterlinge;Artvorkommen;Habitate & Artengruppen;limnisch;Habitate & Artengruppen;limnisch;FFH
9129cc95-d4e8-4c59-80d3-8ae80b0d29f4;Gefäßpflanzen und Farne;Abundanz der Gemeinschaft;Habitate & Artengruppen;terrestrisch;Habitate & Artengruppen;terrestrisch;FFH
9129cc95-d4e8-4c59-80d3-8ae80b0d29f4;Gefäßpflanzen und Farne;Abundanz der Gemeinschaft;Habitate & Artengruppen;limnisch;Habitate & Artengruppen;limnisch;FFH
95f2087f-5e8b-4ae6-b8b0-063a7170ec41;Regenwürmer;Artvorkommen;Artengruppen;edaphisch;Artengruppen;edaphisch;BDF
963dd99b-ccaa-40e3-bd0b-e2f2ac9cb0c6;Gefäßpflanzen und Farne;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;ForUmMon
9752b5ae-ad60-47d8-88ec-24abfea03436;Gefäßpflanzen und Farne;Artvorkommen;Habitate;marin;Habitate;marin;TMAP
9892e92b-96d0-4593-b566-c8ca7b30f197;Libellen;Artvorkommen;Artengruppen;limnisch;Artengruppen;limnisch;FFH
9892e92b-96d0-4593-b566-c8ca7b30f197;Libellen;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;FFH
9892e92b-96d0-4593-b566-c8ca7b30f197;Gefäßpflanzen und Farne;Abundanz der Gemeinschaft;Artengruppen;limnisch;Artengruppen;limnisch;FFH
9892e92b-96d0-4593-b566-c8ca7b30f197;Gefäßpflanzen und Farne;Abundanz der Gemeinschaft;Artengruppen;terrestrisch;Artengruppen;terrestrisch;FFH
9892e92b-96d0-4593-b566-c8ca7b30f197;Fische;Artenhäufigkeiten;Artengruppen;limnisch;Artengruppen;limnisch;FFH
9892e92b-96d0-4593-b566-c8ca7b30f197;Fische;Artenhäufigkeiten;Artengruppen;terrestrisch;Artengruppen;terrestrisch;FFH
99d611ee-4ec1-46d4-bb4e-a840f861fbe8;Fische;Artvorkommen;Habitate & Artengruppen;marin;Habitate & Artengruppen;marin;WRRL
99d611ee-4ec1-46d4-bb4e-a840f861fbe8;Algen;Artvorkommen;Habitate & Artengruppen;marin;Habitate & Artengruppen;marin;WRRL
99d611ee-4ec1-46d4-bb4e-a840f861fbe8;Mikroorganismen;Artvorkommen;Habitate & Artengruppen;marin;Habitate & Artengruppen;marin;WRRL
99d611ee-4ec1-46d4-bb4e-a840f861fbe8;Gefäßpflanzen und Farne;Artvorkommen;Habitate & Artengruppen;marin;Habitate & Artengruppen;marin;WRRL
99d611ee-4ec1-46d4-bb4e-a840f861fbe8;Krebstiere;Artvorkommen;Habitate & Artengruppen;marin;Habitate & Artengruppen;marin;WRRL
99d611ee-4ec1-46d4-bb4e-a840f861fbe8;Mollusken;Artvorkommen;Habitate & Artengruppen;marin;Habitate & Artengruppen;marin;WRRL
99d611ee-4ec1-46d4-bb4e-a840f861fbe8;Andere Wirbellose;Artvorkommen;Habitate & Artengruppen;marin;Habitate & Artengruppen;marin;WRRL
9a09b6d5-a408-44b1-872e-2430b3c70f2a;Vögel;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;WILD
9a1551d5-9b01-4466-8c9e-b3bb0155ece3;Säugetiere;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;WILD
9a3362d3-115d-46d4-8489-a5874acdcd1e;Säugetiere;Artvorkommen;Artengruppen;marin;Artengruppen;marin;BLMP
9a3362d3-115d-46d4-8489-a5874acdcd1e;Vögel;Artvorkommen;Artengruppen;marin;Artengruppen;marin;BLMP
9c3f9cbe-4350-480b-95cd-e2eb16e0df7c;Schmetterlinge;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;MonNNE
9c846459-b069-44b7-b719-359770f26590;Gefäßpflanzen und Farne;Artvorkommen;Habitate & Artengruppen;marin;Habitate & Artengruppen;marin;TMAP
9c846459-b069-44b7-b719-359770f26590;Gefäßpflanzen und Farne;Artvorkommen;Habitate & Artengruppen;terrestrisch;Habitate & Artengruppen;terrestrisch;TMAP
9d208923-1ab9-4f61-a857-4624e7ed9eab;Vögel;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;Vogelmonitoring
9d920114-a2aa-4088-ac32-2cd005aaab58;Schmetterlinge;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;InsektMon
9f7d5766-1db1-46ab-be0d-074919e71f71;Algen;Artvorkommen;Artengruppen;marin;Artengruppen;marin;BLMP
a0353c62-874d-4479-a0f6-4b9f28ba9197;Vögel;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;Vogelmonitoring
a0353c62-874d-4479-a0f6-4b9f28ba9197;Vögel;Artvorkommen;Artengruppen;limnisch;Artengruppen;limnisch;Vogelmonitoring
a1da458d-ea7d-415d-bc90-6976c72c6252;Gefäßpflanzen und Farne;Abundanz der Gemeinschaft;Habitate & Artengruppen;terrestrisch;Habitate & Artengruppen;terrestrisch;HNV
a4ee685f-b75d-47c7-a087-4ca6e603a8fd;Vögel;Morphologie;Artengruppen;terrestrisch;Artengruppen;terrestrisch;MEROS
a7986c63-7312-400c-b53e-4853bb0aae03;Gefäßpflanzen und Farne;Abundanz der Gemeinschaft;Keiner;edaphisch;Keiner;edaphisch;ForUmMon
a7986c63-7312-400c-b53e-4853bb0aae03;Gefäßpflanzen und Farne;Abundanz der Gemeinschaft;Keiner;terrestrisch;Keiner;terrestrisch;ForUmMon
a7986c63-7312-400c-b53e-4853bb0aae03;Moose und Flechten;taxonomische/phylogenetische Vielfalt;Keiner;edaphisch;Keiner;edaphisch;ForUmMon
a7986c63-7312-400c-b53e-4853bb0aae03;Moose und Flechten;taxonomische/phylogenetische Vielfalt;Keiner;terrestrisch;Keiner;terrestrisch;ForUmMon
a864b182-4295-4c1b-9fb8-afd0ededd8d9;Säugetiere;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;WILD
a893e564-0b5f-429c-a112-d0fbae26f292;Säugetiere;Artvorkommen;Artengruppen;marin;Artengruppen;marin;BLMP
a893e564-0b5f-429c-a112-d0fbae26f292;Säugetiere;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;BLMP
a91adacf-d8b0-4370-be89-f86047be31cb;Säugetiere;Artenhäufigkeiten;Artengruppen;terrestrisch;Artengruppen;terrestrisch;SCALP
a95adc45-9209-46b6-ac2a-e3c0d21bbb55;Gefäßpflanzen und Farne;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;ForUmMon
a95adc45-9209-46b6-ac2a-e3c0d21bbb55;Moose und Flechten;Artenhäufigkeiten;Artengruppen;terrestrisch;Artengruppen;terrestrisch;ForUmMon
a95adc45-9209-46b6-ac2a-e3c0d21bbb55;Andere;Artenhäufigkeiten;Artengruppen;terrestrisch;Artengruppen;terrestrisch;ForUmMon
a9bd5fa7-ca71-43f1-83fb-ed6e9545f35a;Andere Wirbellose;Andere;Artengruppen;terrestrisch;Artengruppen;terrestrisch;MonViA
a9c9352c-2958-482f-801e-1f985d127691;Andere Wirbellose;Interaktionsvielfalt;Keiner;terrestrisch;Keiner;terrestrisch;MonViA
a9d17447-8f28-4f60-93aa-38bb2206a286;Vögel;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;Vogelmonitoring
a9d17447-8f28-4f60-93aa-38bb2206a286;Vögel;Artvorkommen;Artengruppen;limnisch;Artengruppen;limnisch;Vogelmonitoring
aa24a453-eab6-4e0d-9ef9-6bb78caa09c0;Fische;Artvorkommen;Habitate & Artengruppen;marin;Habitate & Artengruppen;marin;WRRL
aa24a453-eab6-4e0d-9ef9-6bb78caa09c0;Fische;Artvorkommen;Habitate & Artengruppen;limnisch;Habitate & Artengruppen;limnisch;WRRL
aa699033-8e24-4f74-82a1-472870fbaa3c;Regenwürmer;Artvorkommen;Keiner;edaphisch;Keiner;edaphisch;BDF
aa699033-8e24-4f74-82a1-472870fbaa3c;Mikroorganismen;Abundanz der Gemeinschaft;Keiner;edaphisch;Keiner;edaphisch;BDF
aa82115d-1b23-4882-9bfc-e2dca9b12d93;Vögel;Physiologie;Artengruppen;terrestrisch;Artengruppen;terrestrisch;Vogelmonitoring
aa82115d-1b23-4882-9bfc-e2dca9b12d93;Vögel;Physiologie;Artengruppen;limnisch;Artengruppen;limnisch;Vogelmonitoring
aa82115d-1b23-4882-9bfc-e2dca9b12d93;Vögel;Physiologie;Artengruppen;marin;Artengruppen;marin;Vogelmonitoring
acae6f73-149f-4e13-83fc-8888ffb4eebd;Vögel;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;Vogelmonitoring
ad7f7043-7d12-4fd9-b314-65306c86accf;Säugetiere;Artvorkommen;Artengruppen;marin;Artengruppen;marin;BLMP
ad9b905e-4f96-4991-a878-65b0150effc2;Gefäßpflanzen und Farne;Physiologie;Keiner;terrestrisch;Keiner;terrestrisch;BDF
b070fed8-9742-4eb9-85fc-31dd1927229a;Mikroorganismen;Abundanz der Gemeinschaft;Keiner;edaphisch;Keiner;edaphisch;BDF
b21651cf-e205-4936-8e17-a8ee6ca0745b;Säugetiere;Artvorkommen;Artengruppen;marin;Artengruppen;marin;TMAP
b25831f3-286f-4276-9c4e-54cc00a1e30d;Vögel;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;BLMP
b3614210-69ff-4d85-b3eb-3283e42a345a;Säugetiere;genetische Differenzierung;Artengruppen;terrestrisch;Artengruppen;terrestrisch;Wildkatze
b38614d4-bfcf-4c06-9cd8-bcf928ac7c27;Fische;Artvorkommen;Habitate & Artengruppen;limnisch;Habitate & Artengruppen;limnisch;WRRL
b38614d4-bfcf-4c06-9cd8-bcf928ac7c27;Libellen;Artvorkommen;Habitate & Artengruppen;limnisch;Habitate & Artengruppen;limnisch;WRRL
b38614d4-bfcf-4c06-9cd8-bcf928ac7c27;Käfer;Artvorkommen;Habitate & Artengruppen;limnisch;Habitate & Artengruppen;limnisch;WRRL
b38614d4-bfcf-4c06-9cd8-bcf928ac7c27;Schmetterlinge;Artvorkommen;Habitate & Artengruppen;limnisch;Habitate & Artengruppen;limnisch;WRRL
b38614d4-bfcf-4c06-9cd8-bcf928ac7c27;Krebstiere;Artvorkommen;Habitate & Artengruppen;limnisch;Habitate & Artengruppen;limnisch;WRRL
b38614d4-bfcf-4c06-9cd8-bcf928ac7c27;Mollusken;Artvorkommen;Habitate & Artengruppen;limnisch;Habitate & Artengruppen;limnisch;WRRL
b38614d4-bfcf-4c06-9cd8-bcf928ac7c27;Andere Wirbellose;Artvorkommen;Habitate & Artengruppen;limnisch;Habitate & Artengruppen;limnisch;WRRL
b38614d4-bfcf-4c06-9cd8-bcf928ac7c27;Algen;Artvorkommen;Habitate & Artengruppen;limnisch;Habitate & Artengruppen;limnisch;WRRL
b38614d4-bfcf-4c06-9cd8-bcf928ac7c27;Mikroorganismen;Artvorkommen;Habitate & Artengruppen;limnisch;Habitate & Artengruppen;limnisch;WRRL
b38614d4-bfcf-4c06-9cd8-bcf928ac7c27;Gefäßpflanzen und Farne;Artvorkommen;Habitate & Artengruppen;limnisch;Habitate & Artengruppen;limnisch;WRRL
b38614d4-bfcf-4c06-9cd8-bcf928ac7c27;Moose und Flechten;Artvorkommen;Habitate & Artengruppen;limnisch;Habitate & Artengruppen;limnisch;WRRL
b4f4fb0f-bd37-4b71-b6b1-754cc3bafb27;Schmetterlinge;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;TMD
b5a52e57-9ee6-4865-ab6a-df2168ccde20;Vögel;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;Vogelmonitoring
b5a52e57-9ee6-4865-ab6a-df2168ccde20;Vögel;Artvorkommen;Artengruppen;limnisch;Artengruppen;limnisch;Vogelmonitoring
b5a52e57-9ee6-4865-ab6a-df2168ccde20;Vögel;Artvorkommen;Artengruppen;marin;Artengruppen;marin;Vogelmonitoring
b6859ef7-5053-41fd-8dae-0405ab2b133f;Säugetiere;Artenhäufigkeiten;Artengruppen;terrestrisch;Artengruppen;terrestrisch;SCALP
b73ccade-ce2f-4f32-b15c-baf1ec9d5e3a;Gefäßpflanzen und Farne;genetische Vielfalt (Reichtum und Heterozygosität);Artengruppen;terrestrisch;Artengruppen;terrestrisch;GenMon
b8a4aa0d-4d7c-4054-b8dd-a43ee23589e4;Vögel;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;Vogelmonitoring
b8a4aa0d-4d7c-4054-b8dd-a43ee23589e4;Vögel;Artvorkommen;Artengruppen;limnisch;Artengruppen;limnisch;Vogelmonitoring
b8a4aa0d-4d7c-4054-b8dd-a43ee23589e4;Vögel;Artvorkommen;Artengruppen;marin;Artengruppen;marin;Vogelmonitoring
bb97d5f9-aec8-44fd-a298-86dcfc544fb0;Regenwürmer;Artenhäufigkeiten;Artengruppen;edaphisch;Artengruppen;edaphisch;MonViA
bbd20242-a595-403b-8e71-f93eaea81ffe;Mollusken;Artvorkommen;Habitate & Artengruppen;limnisch;Habitate & Artengruppen;limnisch;FFH
bbd20242-a595-403b-8e71-f93eaea81ffe;Mollusken;Artvorkommen;Habitate & Artengruppen;terrestrisch;Habitate & Artengruppen;terrestrisch;FFH
bbd20242-a595-403b-8e71-f93eaea81ffe;Fische;Artvorkommen;Habitate & Artengruppen;limnisch;Habitate & Artengruppen;limnisch;FFH
bbd20242-a595-403b-8e71-f93eaea81ffe;Fische;Artvorkommen;Habitate & Artengruppen;terrestrisch;Habitate & Artengruppen;terrestrisch;FFH
bc4c5535-b6dd-4cff-a0c1-d72263cebdbb;Säugetiere;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;BLMP
be2ff42f-2592-4496-9de7-3d9be6ebcc05;Vögel;Morphologie;Artengruppen;terrestrisch;Artengruppen;terrestrisch;IMS
be303895-3ad0-45f1-8fc3-ea660c95e4ee;Gefäßpflanzen und Farne;Artvorkommen;Habitate & Artengruppen;terrestrisch;Habitate & Artengruppen;terrestrisch;FFH
be303895-3ad0-45f1-8fc3-ea660c95e4ee;Gefäßpflanzen und Farne;Artvorkommen;Habitate & Artengruppen;limnisch;Habitate & Artengruppen;limnisch;FFH
bfc06d29-5412-46f8-aa84-77a53d5c3679;Säugetiere;genetische Vielfalt (Reichtum und Heterozygosität);Artengruppen;terrestrisch;Artengruppen;terrestrisch;SCALP
c04d4989-89d7-4abc-9e7c-ba6f79950d48;Säugetiere;Phänologie;Artengruppen;terrestrisch;Artengruppen;terrestrisch;SCALP
c0b49072-58ad-470c-907f-397f8cc57ee4;Vögel;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;TMAP
c0b49072-58ad-470c-907f-397f8cc57ee4;Vögel;Artvorkommen;Artengruppen;marin;Artengruppen;marin;TMAP
c0e0c56a-a194-4867-b2c8-3857e3e22d6f;Mikroorganismen;Abundanz der Gemeinschaft;Keiner;edaphisch;Keiner;edaphisch;BDF
c4cbf1ef-f377-456a-a753-1b274da8acef;Regenwürmer;Artvorkommen;Artengruppen;edaphisch;Artengruppen;edaphisch;BDF
c4cbf1ef-f377-456a-a753-1b274da8acef;Andere Wirbellose;Artvorkommen;Artengruppen;edaphisch;Artengruppen;edaphisch;BDF
c658a937-4742-4cb9-8525-960e735f370c;Käfer;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;InsektMon
c658a937-4742-4cb9-8525-960e735f370c;Spinnen;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;InsektMon
c88c6b9d-1d62-471f-bdff-387f01c548a9;Libellen;Artvorkommen;Artengruppen;limnisch;Artengruppen;limnisch;FFH
c88c6b9d-1d62-471f-bdff-387f01c548a9;Libellen;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;FFH
c88c6b9d-1d62-471f-bdff-387f01c548a9;Gefäßpflanzen und Farne;Artvorkommen;Artengruppen;limnisch;Artengruppen;limnisch;FFH
c88c6b9d-1d62-471f-bdff-387f01c548a9;Gefäßpflanzen und Farne;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;FFH
c88c6b9d-1d62-471f-bdff-387f01c548a9;Fische;Artvorkommen;Artengruppen;limnisch;Artengruppen;limnisch;FFH
c88c6b9d-1d62-471f-bdff-387f01c548a9;Fische;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;FFH
c923b8dd-000e-4726-a8f2-819916c924d1;Vögel;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;Vogelmonitoring
c923b8dd-000e-4726-a8f2-819916c924d1;Vögel;Artvorkommen;Artengruppen;limnisch;Artengruppen;limnisch;Vogelmonitoring
c923b8dd-000e-4726-a8f2-819916c924d1;Vögel;Artvorkommen;Artengruppen;marin;Artengruppen;marin;Vogelmonitoring
c94f4eca-0bf5-49a9-a661-9a96cdf95983;Vögel;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;Vogelmonitoring
c94f4eca-0bf5-49a9-a661-9a96cdf95983;Vögel;Artvorkommen;Artengruppen;marin;Artengruppen;marin;Vogelmonitoring
c94f4eca-0bf5-49a9-a661-9a96cdf95983;Vögel;Artvorkommen;Artengruppen;limnisch;Artengruppen;limnisch;Vogelmonitoring
c94f4eca-0bf5-49a9-a661-9a96cdf95983;Vögel;Artvorkommen;Artengruppen;edaphisch;Artengruppen;edaphisch;Vogelmonitoring
ca4bbe35-99c4-44d5-a0a7-9031d568a490;Vögel;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;Vogelmonitoring
ca4bbe35-99c4-44d5-a0a7-9031d568a490;Vögel;Artvorkommen;Artengruppen;marin;Artengruppen;marin;Vogelmonitoring
ca4bbe35-99c4-44d5-a0a7-9031d568a490;Vögel;Artvorkommen;Artengruppen;limnisch;Artengruppen;limnisch;Vogelmonitoring
ce72f0af-e811-41a6-a9b3-ca0fcb9fb7bd;Mollusken;Artvorkommen;Habitate & Artengruppen;limnisch;Habitate & Artengruppen;limnisch;FFH
ce72f0af-e811-41a6-a9b3-ca0fcb9fb7bd;Mollusken;Artvorkommen;Habitate & Artengruppen;terrestrisch;Habitate & Artengruppen;terrestrisch;FFH
ce72f0af-e811-41a6-a9b3-ca0fcb9fb7bd;Fische;Artvorkommen;Habitate & Artengruppen;limnisch;Habitate & Artengruppen;limnisch;FFH
ce72f0af-e811-41a6-a9b3-ca0fcb9fb7bd;Fische;Artvorkommen;Habitate & Artengruppen;terrestrisch;Habitate & Artengruppen;terrestrisch;FFH
ce89d9e6-d3f7-4052-8507-a2d8828eb97f;Käfer;Artenhäufigkeiten;Artengruppen;terrestrisch;Artengruppen;terrestrisch;MonViA
ce89d9e6-d3f7-4052-8507-a2d8828eb97f;Andere Wirbellose;Artenhäufigkeiten;Artengruppen;terrestrisch;Artengruppen;terrestrisch;MonViA
ceb417d3-8955-4e7f-b1ab-4cb50e4df006;Säugetiere;Artvorkommen;Artengruppen;marin;Artengruppen;marin;BLMP
cfb2cca3-ecc3-4bae-9ae0-ca26444237ec;Vögel;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;TMAP
d0be72c8-9d6b-4b1b-86fd-ebaee10a651d;Säugetiere;Artvorkommen;Habitate & Artengruppen;terrestrisch;Habitate & Artengruppen;terrestrisch;FFH
d1f24ead-ed9e-42ef-b9de-4a823143f0ca;Algen;Artvorkommen;Habitate & Artengruppen;marin;Habitate & Artengruppen;marin;TMAP
d1f24ead-ed9e-42ef-b9de-4a823143f0ca;Mikroorganismen;Artvorkommen;Habitate & Artengruppen;marin;Habitate & Artengruppen;marin;TMAP
d5090bca-c42e-440d-b4a6-8adf0e04fa2e;Vögel;Artenhäufigkeiten;Artengruppen;terrestrisch;Artengruppen;terrestrisch;NPBsR
d5090bca-c42e-440d-b4a6-8adf0e04fa2e;Säugetiere;Artenhäufigkeiten;Artengruppen;terrestrisch;Artengruppen;terrestrisch;NPBsR
d5090bca-c42e-440d-b4a6-8adf0e04fa2e;Moose und Flechten;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;NPBsR
d5090bca-c42e-440d-b4a6-8adf0e04fa2e;Gefäßpflanzen und Farne;Artvorkommen;Artengruppen;terrestrisch;Artengruppen;terrestrisch;NPBsR
